NAME_2,mean_u10,mean_v10,phase,wind_speed
Suzhou,-0.4919143563393102,-0.4380767553584536,Phase1,0.6587040136192494
Lu'an,-0.38496790092264965,-0.5068837719618158,Phase1,0.6364993660790472
Xuancheng,-0.3708126503141422,-0.44455902669615394,Phase1,0.578908239576904
Chaohu,-0.47845315091043267,-0.7889762042439615,Phase1,0.9227138605653058
Chizhou,-0.7760033210166699,-1.1406052751497662,Phase1,1.3795512125065799
Fuzhou,-0.6024112622004536,-0.7462279110735339,Phase1,0.9590388021822234
Xiamen,-0.7483099261801448,-0.7427928713575812,Phase1,1.0543761166487857
Putian,-0.60355664426809,-0.982519719125365,Phase1,1.1530939342960502
Sanming,-0.082335563296425,-0.4577619797656821,Phase1,0.46510770269082446
Quanzhou,-0.5457140589796976,-0.5367293265136782,Phase1,0.7654294246420916
Zhangzhou,-0.5510105656838492,-0.29384729564218276,Phase1,0.6244668739424533
Nanping,-0.0056246802620614,-0.38665407686585296,Phase1,0.3866949859838311
Longyan,-0.04009585929471064,-0.4110987325378211,Phase1,0.41304944719341313
Ningde,-0.21950814235898392,-0.1858096601212112,Phase1,0.28759181900090963
Lanzhou,-0.330262617593115,-0.3683972892509179,Phase1,0.4947625281959827
Jiayuguan,0.4844888947556001,0.14782866023032185,Phase1,0.5065400299354385
Jinchang,0.6127378672121297,0.06517156266084209,Phase1,0.6161939844686295
Baiyin,-0.0592310933649915,-0.12038476952446683,Phase1,0.13416711651768976
Tianshui,-0.4820471879425393,0.11630959877141082,Phase1,0.49588044342328763
Jiuquan,0.683935439747932,0.1657465482953734,Phase1,0.7037326225314752
Zhangye,0.4483266718164463,0.4669270937410776,Phase1,0.6473157772922739
Wuwei,0.3401029009475802,-0.17663165471111225,Phase1,0.3832345556952623
Dingxi,-0.35964372050956545,0.17577384623733952,Phase1,0.40029995094057946
Longnan,-0.1679192635150279,0.01050306190994718,Phase1,0.16824741712404848
Pingliang,-0.14802982719480742,-0.02250059105793463,Phase1,0.149730111658547
Qingyang,0.3489590915679484,-0.20443585089160604,Phase1,0.4044335108737934
Linxia Hui,-0.1748636739159845,-0.2249830864760584,Phase1,0.2849468260144151
Gannan Tibetan,0.6835341705178921,0.14813690581727626,Phase1,0.6994022484455561
Guangzhou,-0.7024749489319748,-0.8155776295699496,Phase1,1.076400447664306
Shaoguan,-0.21808449927561524,-0.5713125976743693,Phase1,0.6115218173423836
Shenzhen,-1.624200442130459,-0.6085253362488252,Phase1,1.7344538509494924
Zhuhai,-1.887147404429841,-1.1688596523760824,Phase1,2.219810400236701
Shantou,-1.1905752258749462,-0.9898092421683168,Phase1,1.5482866996615958
Foshan,-0.9266956034342836,-0.7022074277449342,Phase1,1.1626951505035996
Jiangmen,-1.2312956290575086,-0.7733727339648446,Phase1,1.4540269295224157
Zhanjiang,-2.805362517134463,-0.10609897308739027,Phase1,2.8073681348610497
Maoming,-1.3350042590584874,0.08636497247033172,Phase1,1.337794932033345
Zhaoqing,-0.8869277999294655,-0.43526529419486026,Phase1,0.9879761123722881
Huizhou,-0.7813436017776924,-0.6799178016812392,Phase1,1.0357538515892595
Meizhou,-0.18118730614663175,-0.5782963512198878,Phase1,0.6060160969338265
Shanwei,-1.0297895442420053,-0.8289109268067388,Phase1,1.3219530362345568
Heyuan,-0.29967590729532556,-0.9412958873748052,Phase1,0.987847962493216
Yangjiang,-1.1930842402326045,-0.4343083207136215,Phase1,1.2696746519217028
Qingyuan,-0.34445522295102166,-0.6019964845515704,Phase1,0.693577081535057
Dongguan,-1.0574645200611432,-0.530386706549047,Phase1,1.1830220917937622
Zhongshan,-1.15667058875131,-0.6973550859081356,Phase1,1.350626138768329
Chaozhou,-0.420234170781816,-0.36342803062865414,Phase1,0.5555867994645863
Jieyang,-0.7270411542206732,-0.749084988125825,Phase1,1.043895186005758
Yunfu,-1.1007390289091912,-0.00864305639402414,Phase1,1.1007729612357762
Nanning,-0.9870305453290154,0.10617400500050551,Phase1,0.9927246429651784
Liuzhou,-0.7845882518339111,-0.8775338005073205,Phase1,1.1771339328847057
Guilin,-0.8009706169701225,-0.5888892979786458,Phase1,0.9941551863382703
Wuzhou,-0.914011101400592,-0.5162525623331216,Phase1,1.049729966038427
Beihai,-1.5279186385414851,-0.2717423877672191,Phase1,1.5518953867164806
Fangchenggang,-0.7194204318068506,-0.04620749620767898,Phase1,0.7209028300727762
Qinzhou,-0.9148576365672912,-0.1651704233283638,Phase1,0.9296481936345388
Guigang,-0.7470188007922821,-0.42445383731689745,Phase1,0.8591845836315841
Yulin,-1.0511988633321538,-0.11141682868742234,Phase1,1.057086921679374
Chongzuo,-0.6681334833486482,0.08346633203192902,Phase1,0.6733268004130406
Laibin,-0.5417002106439883,-0.6695985700768324,Phase1,0.8612789114222408
Hezhou,-0.6401250066941091,-0.5966357582564837,Phase1,0.8750624276161231
Baise,-0.6601500652242014,0.7366679398608407,Phase1,0.9891803486899305
Hechi,-0.8884183545519576,0.1823954488003733,Phase1,0.9069483295358658
Guiyang,-0.8338247488054964,0.03587720498593966,Phase1,0.8345962410400326
Liupanshui,-0.17234513902531665,1.0719060371586204,Phase1,1.0856727865442486
Zunyi,-0.6678910987346514,-0.06055827896265042,Phase1,0.6706309155712239
Tongren,-0.9844260517378648,-0.33213854533716425,Phase1,1.0389469017418016
Qianxinan Buyei and Miao,-0.5386737440849599,0.8080431330094157,Phase1,0.9711349583709676
Bijie,-0.3937436224586868,-0.0217390921746319,Phase1,0.3943432874482157
Anshun,-0.9217695917575844,0.5823256123859796,Phase1,1.0903037646131697
Qiandongnan Miao and Dong,-1.0353082696723437,-0.5758025740608623,Phase1,1.1846568353523552
Qiannan Buyei and Miao,-1.0659122803710197,0.2387670228908442,Phase1,1.0923271857213408
Hainan,-2.242198024755902,-0.278183108980123,Phase1,2.2593888165477662
Haikou,-4.276332041968597,-0.6154839046214569,Phase1,4.320397686557961
Sanya,-1.969722965843657,-0.143450348614914,Phase1,1.9749396357078037
Shijiazhuang,0.29790266391198855,-0.2738889081530389,Phase1,0.40467410489815503
Tangshan,0.121849651808548,-0.4711487969551554,Phase1,0.4866503123580161
Qinhuangdao,0.2953512887439499,-0.6675049453224668,Phase1,0.729928240166567
Handan,0.18217883678334895,-0.23492674214568904,Phase1,0.29728723946197416
Xingtai,0.06404333015054596,-0.17411310973583227,Phase1,0.18551798597077804
Baoding,0.3926642558248269,-0.3749753396783427,Phase1,0.5429472563420443
Zhangjiakou,1.6029400260605593,-0.5628343600719202,Phase1,1.6988817628147623
Cangzhou,-0.173911870910156,-0.013204708390207971,Phase1,0.17441245129617666
Langfang,-0.12031069061057914,-0.26299792912181347,Phase1,0.28921025742106193
Hengshui,-0.1569941519460841,0.04318832000663359,Phase1,0.16282627162182867
Zhengzhou,0.14255257890189107,0.02190312397006874,Phase1,0.14422546443408696
Kaifeng,-0.12477785742768456,-0.28002097374272356,Phase1,0.3065636303283001
Luoyang,0.453855264225088,-0.2813464046660238,Phase1,0.5339853933239396
Pingdingshan,0.33635742751009806,-0.48642473922774054,Phase1,0.5913927172141928
Anyang,0.2642116924061672,-0.2512771855691455,Phase1,0.3646204086329808
Hebi,0.10294496498807854,-0.2627579469409713,Phase1,0.28220454372144865
Xinxiang,0.01324046367075842,-0.29561958660967425,Phase1,0.29591595067770743
Jiaozuo,0.21459459492691807,-0.5523660240930045,Phase1,0.592586757145451
Puyang,-0.06252460856697727,-0.06300807442774967,Phase1,0.08876566971271364
Xuchang,0.178591757292142,-0.4627116946511517,Phase1,0.4959809755823665
Luohe,0.01226697708071432,-0.5418900182057242,Phase1,0.5420288466103063
Sanmenxia,0.12417378586496584,-0.116832599454641,Phase1,0.17049629142995157
Nanyang,-0.21326850351688215,-0.40947777090591586,Phase1,0.4616876643992214
Shangqiu,-0.2775968113442041,-0.2772413120876917,Phase1,0.39232988007106284
Xinyang,-0.44718980493697846,-0.7155767609243547,Phase1,0.8438180031348964
Zhoukou,-0.2691063301280702,-0.40234089774831105,Phase1,0.4840417491455823
Zhumadian,-0.18253097540695493,-0.6264507431832961,Phase1,0.652501410433662
Wuhan,-0.5276112310328361,-1.1982976425335088,Phase1,1.3093093031111287
Huangshi,-0.21495751955506495,-0.3861081987776373,Phase1,0.4419120686025418
Shiyan,-0.2647818454405654,-0.24509436326449796,Phase1,0.36080558834217236
Yichang,-0.3652481589228509,-0.08524081519389058,Phase1,0.37506294694551096
Xiangfan,-0.18185978190725507,-0.4525246140089882,Phase1,0.48770022202100555
Ezhou,-0.3513699186385757,-0.8841087219344368,Phase1,0.951372194214558
Jingmen,-0.27398227643405365,-1.0220575881343843,Phase1,1.058143658140548
Xiaogan,-0.5790857752241565,-1.1659875691816892,Phase1,1.3018707103830192
Jingzhou,-0.4052815967886175,-1.0994566819878877,Phase1,1.171775647580776
Huanggang,-0.4331609220190651,-0.7634376581200127,Phase1,0.8777616089805796
Xianning,-0.5116382160766685,-0.8757078329361826,Phase1,1.0142178625995013
Enshi Tujia and Miao,-0.4041905957653782,0.3703359158729492,Phase1,0.5481958849632378
Shennongjia,-0.43176011567799544,-0.7302837330446708,Phase1,0.8483696884259455
Changsha,-0.01235761718918648,-1.3424036744041723,Phase1,1.3424605527747986
Zhuzhou,0.05819454421266834,-1.1874995869655085,Phase1,1.1889246712972918
Xiangtan,0.0539486615695777,-1.9072119968007752,Phase1,1.907974858017251
Hengyang,-0.15663497570240484,-1.5748506248980887,Phase1,1.5826209294569542
Shaoyang,-0.8671621844782689,-0.6024788321827202,Phase1,1.0559124004468257
Yueyang,-0.44229668897358904,-1.3541084320254833,Phase1,1.424512550579851
Changde,-0.44797049878292006,-1.056460419662732,Phase1,1.1475130439754375
Zhangjiajie,-0.617812900415224,-0.06660949079503288,Phase1,0.6213932765837147
Yiyang,-0.4557459190369989,-1.26101058842052,Phase1,1.3408400526638309
Chenzhou,0.03265627657859494,-0.7667049272214583,Phase1,0.7674000767693729
Yongzhou,-0.5771919797568139,-0.855092290264095,Phase1,1.031665355803269
Huaihua,-0.8315073389788714,-1.2333305229359508,Phase1,1.4874503802080894
Loudi,-0.6028557078784015,-1.074109281448315,Phase1,1.2317247066674373
Xiangxi Tujia and Miao,-0.8888771978830182,-0.2393196418414696,Phase1,0.9205305882410947
Nanjing,-0.6001988587730561,-0.7525654499934591,Phase1,0.9625972296845324
Wuxi,-0.4263946273089797,-0.770009736548359,Phase1,0.8801859874919828
Xuzhou,-0.4921077649688881,-0.4306587675135836,Phase1,0.65393961982662685
Changzhou,-0.5084515373377291,-0.7163436025293015,Phase1,0.8784481331904337
Suzhou,-0.2860385408421357,-0.995506275457176,Phase1,1.035785108659956
Nantong,-0.28172912620494167,-1.069484181740497,Phase1,1.105969129562548
Lianyungang,-0.39008866476548987,-0.873110520749107,Phase1,0.9562903052009362
Huai'an,-0.5777517716165752,-0.8369031212485425,Phase1,1.0169581820122418
Yancheng,-0.3786219814575231,-1.0347538746354004,Phase1,1.1018485312944764
Yangzhou,-0.4641813654385423,-0.8298708990631828,Phase1,0.9508680503268184
Zhenjiang,-0.5143312947579028,-0.766474402864952,Phase1,0.9230491270861619
Taizhou,-0.37074398610198783,-0.8138928463284851,Phase1,0.8943560077147545
Suqian,-0.55056502600836,-0.7018159513248636,Phase1,0.8920019492117769
Nanchang,-0.2349774421923279,-1.812743037312116,Phase1,1.8279091108867545
Jingdezhen,-0.5208586621096916,-1.1352379513874316,Phase1,1.2490231992100989
Pingxiang,-0.2746304842250606,-0.6047709672924055,Phase1,0.6642061620803311
Jiujiang,-0.3167202964063916,-0.9066098042212274,Phase1,0.9603400872950191
Xinyu,-0.6435621909070962,-0.7361839983802618,Phase1,0.9778236922044234
Yingtan,-0.12358808840700387,-1.080013092714744,Phase1,1.0870613119927337
Ganzhou,-0.13576437232227148,-0.8729387619343565,Phase1,0.8834331026623055
Yichun,-0.49027419792240895,-0.7252465287157993,Phase1,0.8754149396502086
Shangrao,-0.3899074408579831,-1.0515523967119087,Phase1,1.1215124856491705
Ji'an,-0.4130751664190982,-0.901373705724321,Phase1,0.991516843267607
Fuzhou,-0.20871845141234943,-1.1083872172706342,Phase1,1.1278677295538289
Hohhot,1.107877190952261,0.2423303021791207,Phase1,1.1340704764636527
Baotou,2.1957819185808067,0.5427065113439018,Phase1,2.2618551216692633
Wuhai,0.9126722655203549,0.740533992161207,Phase1,1.1753132594318296
Ordos,1.2451901870341373,0.11423739578611417,Phase1,1.2504194434197282
Baynnur,1.7296171251600068,0.7896156713414184,Phase1,1.9013332974717307
Alxa,1.233666126556494,-0.04584784392900654,Phase1,1.234517774925028
Yinchuan,0.5077913144084653,-0.42277981995316705,Phase1,0.6607532029043137
Shizuishan,0.6538512858918072,-0.04719548026714099,Phase1,0.6555523758022817
Wuzhong,0.5969250092818346,0.19564847904769544,Phase1,0.6281701951380652
Guyuan,0.36654218951359696,0.05886039487860191,Phase1,0.3712380944605316
Xining,0.6233470128774901,-0.39244533944180954,Phase1,0.7365967980604361
Haidong,-0.0584083520916674,-0.10318782442289232,Phase1,0.11857176182883444
Haibei Tibetan,0.9823665167504566,0.2279123602294723,Phase1,1.0084582376964322
Huangnan Tibetan,0.9159309773583564,-0.02336624712226567,Phase1,0.9162289761785603
Hainan Tibetan,1.0327799396445891,0.05523615351306411,Phase1,1.03425598204081
Golog Tibetan,1.8298655885491473,0.6593171380407075,Phase1,1.9450211208803123
Haixi Mongol and Tibetan,0.9533104327225972,0.26584771417017095,Phase1,0.989684691337221
Xi'an,-0.18406075686012396,-0.27294643087986575,Phase1,0.3292083175528513
Tongchuan,0.1078249347596926,-0.47864675201420714,Phase1,0.4906413453528778
Baoji,-0.33130008335088634,-0.20549428627835192,Phase1,0.38985593098137356
Xianyang,-0.2104138001507922,-0.5359038080043661,Phase1,0.5757315856607818
Weinan,-0.216419805704806,-0.7011967275301344,Phase1,0.7338353923055739
Yan'an,0.5027970242787002,-0.41305067232586856,Phase1,0.6507040076197225
Hanzhong,-0.31427034798657416,-0.14244631759027937,Phase1,0.34504609115107093
Ankang,-0.36831830830288326,-0.1292687418904957,Phase1,0.39034444259019413
Shangluo,0.06630491548423967,-0.1707939152170032,Phase1,0.18321272688469284
Yulin,1.010432223242931,-0.31791412850336664,Phase1,1.0592651560726933
Jinan,-0.20637891774213768,0.14216891037775367,Phase1,0.250607774752528
Qingdao,0.27603844774593317,-0.8767637606457326,Phase1,0.919190903248956
Zibo,0.06706371537045026,-0.05793069955130091,Phase1,0.08862001957679688
Zaozhuang,-0.5618933208248068,-0.26833720047718823,Phase1,0.6226788555487202
Dongying,-0.2633007232148005,-0.4758286354289403,Phase1,0.543819971258508
Yantai,0.36537471134007565,-1.167300364108651,Phase1,1.2231470965239761
Weifang,0.22815117042464717,-0.4613463125770512,Phase1,0.5146779349210325
Jining,-0.39031589004645656,-0.11688785289838692,Phase1,0.40744234460589945
Tai'an,-0.3959149536150499,-0.10778721917727586,Phase1,0.4103251577882804
Weihai,0.92705229951265955,-1.6547526160409691,Phase1,1.896742519775982
Rizhao,0.13505385242032333,-0.8344753021001814,Phase1,0.8453334092940841
Laiwu,-0.08632140246301138,-0.02532450358967475,Phase1,0.08995951870282898
Linyi,-0.19600975125557743,-0.5242553261848277,Phase1,0.5596994457925016
Dezhou,-0.1872866069526868,0.08161251062706076,Phase1,0.20429604752589392
Liaocheng,-0.2081733452251044,0.05570978439385422,Phase1,0.21549877433391637
Binzhou,-0.17548738208499667,-0.217721196101705,Phase1,0.27963966189187595
Heze,-0.1430232313181853,-0.14333010539791494,Phase1,0.2024825024787884
Shanghai,-0.12279080740308376,-1.0444175029802214,Phase1,1.051610908518042
Taiyuan,1.0697433495074309,-0.2991093256929759,Phase1,1.110773254328661
Datong,1.4289060290735367,-0.28447494894549713,Phase1,1.4569483300722255
Yangquan,0.9835753998187184,-0.15311136140521744,Phase1,0.9954213460238388
Changzhi,0.6005173075551179,-0.06640130137329485,Phase1,0.6041772666174351
Jincheng,0.5550533604134253,-0.30813434927298844,Phase1,0.6348472336776179
Shuozhou,1.6346344241140385,0.0418809521229842,Phase1,1.6351708518223294
Xinzhou,0.7812057312636015,-0.02540666367159031,Phase1,0.7816187645636584
Luliang,0.5672344532026738,-0.34914713196337765,Phase1,0.6660770560966567
Jinzhong,0.7610024802704513,-0.0459572065096339,Phase1,0.7623889032560401
Linfen,0.39921643603697626,-0.42522756943981266,Phase1,0.583260018014055
Yuncheng,-0.08273775501011738,-0.36095526595368926,Phase1,0.3703164054208411
Chengdu,-0.17106402219969932,-0.21513814615243876,Phase1,0.27485873029803387
Zigong,0.05407108376385651,-0.7943402656031378,Phase1,0.7961784596796508
Panzhihua,0.26075101274783324,0.771539068239377,Phase1,0.814409985491771
Luzhou,0.06046448288402606,-0.459957581975774,Phase1,0.4639147884120893
Deyang,-0.2159421720990274,-0.3180919265120025,Phase1,0.3844652070122382
Mianyang,-0.17379366397615115,-0.30455296633682755,Phase1,0.3506518885487659
Guangyuan,-0.2623939483136034,-0.5688248693857321,Phase1,0.6264282210623154
Suining,-0.8096938099737955,-1.1018520361233901,Phase1,1.3673631468703336
Leshan,-0.3017361313496108,-0.4852583458559187,Phase1,0.5714195964303744
Nanchong,-0.8564098250944802,-1.0315287366650496,Phase1,1.3407047859555628
Yibin,0.16560562212795346,-0.5866431218618159,Phase1,0.6095698274260004
Guang'an,-0.7140360691447153,-0.7921560858632184,Phase1,1.066470239814394
Dazhou,-0.686853099867525,-0.7343417488762781,Phase1,1.0054973818664568
Ya'an,-0.11470357797732104,-0.14260717860461314,Phase1,0.18301289077648986
Ngawa Tibetan and Qiang,0.6091343252130557,0.5783555477149841,Phase1,0.8399641454999517
Garzê Tibetan,0.7083899189697309,0.6678941904542992,Phase1,0.9736010101373898
Liangshan Yi,0.2915975631403016,0.5045894396874299,Phase1,0.5827861026769913
Bazhong,-0.5715079365914014,-0.6958683173291813,Phase1,0.9004743398062531
Meishan,-0.02336173013996151,-0.6891729056276079,Phase1,0.6895687523998837
Ziyang,-0.5584199613723457,-1.0469216614360044,Phase1,1.1865402725752785
Ürümqi,0.03255562869957049,0.8582713837321941,Phase1,0.8588886057537377
Karamay,-0.29525191361483055,-0.27647638219414633,Phase1,0.40449089285716067
Turfan,0.0495836440440817,0.15631687443742268,Phase1,0.1639923869896867
Börtala Mongol,0.04940477061128182,0.22599107473363028,Phase1,0.23132833207027334
Bayin'gholin Mongol,-0.05487572529715933,0.16529558591369903,Phase1,0.17416651787712342
Aksu,-0.03844366707024233,0.10769777909242112,Phase1,0.11435351835097848
Kizilsu Kirghiz,0.4460666640166899,0.06702985935148793,Phase1,0.4510747951190121
Kashgar,-0.08565397812012736,0.28200273671297754,Phase1,0.2947238495293725
Khotan,-0.4851461710319181,0.30887125251611064,Phase1,0.5751245585938772
Ili Kazakh,-0.20781602125058116,0.24695972836471,Phase1,0.32276400995525095
Tacheng,-0.26928515302804573,0.20939771570843668,Phase1,0.34111859665701205
Shihezi,-0.2881437401411887,-0.2854255865235108,Phase1,0.40557931459190943
Lhasa,0.7154240599309787,0.5475736683647034,Phase1,0.9009264719245976
Chamdo,0.4331127453532615,0.6581685556216984,Phase1,0.7878911712899135
Shannan,0.48271901100546255,1.0077552798915812,Phase1,1.1174025003262928
Shigatse,1.1202242338355122,0.9743099927688996,Phase1,1.4846488797293769
Nagchu,2.177743523005537,0.994156904336523,Phase1,2.3939329151905127
Ngari,1.3986977024718086,1.1553985687992283,Phase1,1.814194343416168
Nyingtri,0.0037288936613281,0.07953689393765576,Phase1,0.0796242560102598
Kunming,1.285154420052553,1.704483796362106,Phase1,2.134686603565402
Qujing,0.9949935447522632,1.730189718176836,Phase1,1.995887926458676
Yuxi,0.7621649470253595,1.5051898472113827,Phase1,1.6871549669850707
Zhaotong,-0.3200276545216679,-0.4494543949709611,Phase1,0.5517489943963222
Chuxiong Yi,1.3928896658957963,1.7172346408502774,Phase1,2.2111165580076246
Honghe Hani and Yi,0.2429088225189469,1.3742779802775615,Phase1,1.39558040367917
Wenshan Zhuang and Miao,0.13783939498511277,1.511439199107369,Phase1,1.5177114849035658
Pu'er,0.666923765812375,0.7123765011334133,Phase1,0.9758419896542901
Xishuangbanna Dai,0.3069563292929074,0.6439985033320508,Phase1,0.7134117046887423
Dali Bai,1.2081299678315616,0.7378807726559283,Phase1,1.415643335670394
Baoshan,0.7162253843419902,0.20133262171929048,Phase1,0.7439849633858163
Dehong Dai and Jingpo,0.1520329282147549,-0.08021127728127582,Phase1,0.17189491052572362
Lijiang,1.0313111517448144,0.45218291367513547,Phase1,1.1260870655206685
Nujiang Lisu,0.3615477101472119,-0.05654658991908525,Phase1,0.36594297854197116
Dêqên Tibetan,0.41568512720458206,0.11401124215572342,Phase1,0.4310367598209932
Lincang,0.8016478232539006,0.4963221353343185,Phase1,0.9428546518687463
Hangzhou,-0.278875683240673,-0.5918488004492902,Phase1,0.6542603834072609
Ningbo,0.1783510863773663,-1.0821985844024564,Phase1,1.096796647558091
Wenzhou,-0.06886548565890854,-0.5365214825719693,Phase1,0.5409230595715635
Jiaxing,-0.15218350117930474,-1.035446497108681,Phase1,1.046570239594949
Huzhou,-0.15925938853833385,-0.576729256601509,Phase1,0.5983144559992958
Shaoxing,-0.10051126250892611,-0.8202127624584581,Phase1,0.8263482858885067
Jinhua,-0.4012121190916553,-0.6948444826570476,Phase1,0.8023590340894509
Quzhou,-0.7182850380833479,-0.7549078264613873,Phase1,1.0420264979294205
Zhoushan,-0.0839595035372957,-2.4894492101024945,Phase1,2.4908646225586333
Taizhou,0.05968305581419041,-0.7908729303315118,Phase1,0.7931217176968944
Lishui,-0.24776671070140543,-0.3168125721064554,Phase1,0.40219217891015974
Name Unknown,-0.45404356341585467,-0.49782561081885457,Phase1,0.67378475514553815
Name Unknown,0.5745541584984559,-0.38228606255520325,Phase1,0.6901123927823856
Name Unknown,0.4920306494553519,-0.524167152139879,Phase1,0.7189195806109933
Name Unknown,-0.486467422372803,-0.3350851549787376,Phase1,0.5907051837568075
Name Unknown,-0.5440310056442939,-0.15577047196483051,Phase1,0.5658923705427453
Name Unknown,-0.3859556407771022,-0.3910370016667986,Phase1,0.5494285152048658
Name Unknown,1.7959252214927088,0.7580992189595112,Phase1,1.9493747271832207
Name Unknown,-0.15485280824292266,-1.2078842526690516,Phase1,1.2177699947307754
Name Unknown,-0.4025471471919046,-0.937906329930914,Phase1,1.0206431743938806
Name Unknown,-0.00866134092886222,-0.15904649501615253,Phase1,0.15928215971542142
Name Unknown,0.04890325410054529,-0.3213471928417545,Phase1,0.32504699138570453
Name Unknown,-1.145856118391216,-0.4507278673713636,Phase1,1.2313171218170085
Chengde,1.2278578910994626,-0.8362080970289019,Phase1,1.4855567920049093
Harbin,1.2645610819722235,0.289549824825324,Phase1,1.297287104343189
Qiqihar,0.8876299798498627,-0.8692573461341783,Phase1,1.2423748689250367
Jixi,1.801512956740964,-0.7611367025254613,Phase1,1.9557039687122648
Hegang,1.7640954358964929,-0.9397147723654786,Phase1,1.9987737641746102
Shuangyashan,2.003919072671011,-0.28047201803688915,Phase1,2.023451556799997
Daqing,1.1013674400656814,-0.5523268342103638,Phase1,1.232101931589134
Yichun,1.366749181040582,-0.2588524040581725,Phase1,1.39104561066911
Jiamusi,1.820828799213399,-0.18856361016781847,Phase1,1.8305665109808027
Qitaihe,2.1601442853643964,-0.4024447777849177,Phase1,2.1973131621957784
Mudanjiang,1.6841079119896902,-0.18221958338157537,Phase1,1.6939372585175725
Heihe,1.1802016316141228,-0.42095757218829993,Phase1,1.25302879809177
Suihua,0.936933928345807,-0.28143470046750974,Phase1,0.9782896691229764
Daxing'anling,1.684692564137457,-0.35690057641241113,Phase1,1.7220821865124645
Changchun,1.3970858077170094,0.23901502391114215,Phase1,1.4173838350212453
Jilin,0.9742404868590596,0.3810703070603174,Phase1,1.046116200600307
Siping,1.033232043150522,0.03958659396939717,Phase1,1.0339901128227
Liaoyuan,1.008462156752129,0.07279718432715813,Phase1,1.0110862236461924
Tonghua,0.52071475767176,-0.03659968935327655,Phase1,0.5219994215685647
Baishan,0.8126546446401244,0.3008383293531957,Phase1,0.8665513671232588
Songyuan,1.280985931147402,-0.08545174361619384,Phase1,1.2838329160309856
Baicheng,1.1016838817318153,-0.6516015010380088,Phase1,1.279957769390329
Yanbian Korean,1.7473452864864358,-0.33360467550084155,Phase1,1.7789063015578945
Shenyang,0.4799665988473299,-0.8448383828102733,Phase1,0.9716582882261395
Dalian,0.2436518041336241,-1.9021301740259828,Phase1,1.917671869897894
Anshan,0.33411030772178035,-1.1168057325284368,Phase1,1.1657121179495054
Fushun,0.3700557578000364,-0.13048196359574968,Phase1,0.3923860429535711
Benxi,0.34693763330033384,-0.432311428549727,Phase1,0.554309383516771
Dandong,0.33653144556672615,-1.2144038500909646,Phase1,1.2601706729530682
Jinzhou,0.4761613157738937,-1.158803547464508,Phase1,1.2528189255658033
Fuxin,1.0281583704401935,-1.1215473411396588,Phase1,1.5215051998345823
Liaoyang,0.1648305100225617,-0.7143644681216588,Phase1,0.7331341557648493
Panjin,0.18675360859226275,-1.0905387816262735,Phase1,1.1064139119484846
Tieling,0.5418726206116541,-0.15386475446009748,Phase1,0.5632941501858577
Chaoyang,0.7876722480523085,-1.0016740450944854,Phase1,1.2742756620793347
Huludao,0.556037562046391,-0.8801635936389478,Phase1,1.041088719549838
Chifeng,2.0200074522453257,-0.7743417315818473,Phase1,2.16333890650444
Hulunbuir,1.482559486774343,-0.2208558206553293,Phase1,1.498919586015855
Xing'an,1.7871097404685043,-0.9729035552001212,Phase1,2.0347733417259133
Tongliao,1.586129412013746,-0.8194988274443367,Phase1,1.7853248555480634
Xilin Gol,2.10035512166259,0.03686753786847022,Phase1,2.1006786647278437
Ulaan Chab,2.262268873689785,0.232319306677392,Phase1,2.2741663785045967
Hami,0.2324592449328832,0.3356242651156078,Phase1,0.4082657809431963
Changji Hui,-0.4073366415149649,0.29704376055797943,Phase1,0.50414098743022
Altay,-1.36731329215706,0.02944999930914028,Phase1,1.3676304111011448
Name Unknown,-0.11808455504285252,-1.2623350120213177,Phase1,1.2678460650704126
Hefei,-0.6451833782321276,0.30462818979648915,Phase2,0.7134843555157369
Wuhu,-0.6765394008302108,0.03313095663915775,Phase2,0.6773501466476008
Bengbu,-0.5767893299354484,0.4099202033651889,Phase2,0.7076160712238956
Huainan,-0.4810624601485639,0.31495344964009653,Phase2,0.5749928399592341
Ma'anshan,-0.8385329395208093,0.18503338249573212,Phase2,0.8587053297256406
Huaibei,-0.4826939201898688,0.46620428171321127,Phase2,0.6710736568186794
Tongling,-0.4974014675668937,-0.00472461633779036,Phase2,0.497423905675269
Anqing,-0.3006992425853161,-0.28682263979882594,Phase2,0.41555656798148416
Huangshan,-0.4292966898446239,-0.03556663212491505,Phase2,0.4307674932399847
Chuzhou,-0.6810260499889966,0.4377653440754053,Phase2,0.8095893880462326
Suzhou,-0.5358135473829907,0.4880897414817696,Phase2,0.7247949732847802
Lu'an,-0.2609933140852332,0.19749608104600716,Phase2,0.32729529789736395
Xuancheng,-0.5434627824155928,0.15745560033424646,Phase2,0.5658127445962275
Chaohu,-0.6709799938850768,0.20981327863367055,Phase2,0.7030190353646393
Chizhou,-0.48442380575420274,-0.31148703476680684,Phase2,0.5759258601670908
Fuzhou,-0.5613390112760479,-0.20405922600876147,Phase2,0.5972785391253111
Xiamen,-0.6468950853454677,-0.01118243052770613,Phase2,0.6469917296199597
Putian,-0.4981788377166114,-0.31598128214027243,Phase2,0.5899375602652236
Sanming,-0.0746012309883802,0.13284576201226023,Phase2,0.15235924701047765
Quanzhou,-0.4759756129337011,0.07559149477906046,Phase2,0.4819407206187761
Zhangzhou,-0.4058200410519763,0.3086251767404191,Phase2,0.5098425300398963
